,sent,received
1584034620,528.7264915,0.5041122
1584034680,637.0861164,0.3780634
1584034740,450.0042278,0.0931058
1584034800,325.3732306,0.2542493
1584034860,365.552102,0.5902688
1584034920,720.8372247,0.2251848
1584034980,721.468619,0.2033185
1584035040,675.4208283,0.3944294
1584035100,526.8585117,0.2057884
1584035160,288.3485826,0.8897472
1584035220,314.7225118,0.286021
1584035280,204.7148495,0.6524379
1584035340,294.323386,0.3083824
1584035400,319.2272365,0.2409549
1584035460,356.9231729,0.944664
1584035520,500.2928249,0.826274
1584035580,448.3847663,0.1329652
1584035640,543.7481202,0.2168013
1584035700,702.4344249,0.1583539
1584035760,372.0709476,0.0050201
1584035820,701.91447,0.1272336
1584035880,790.108754,0.2517811
1584035940,396.1541752,0.6346888
1584036000,408.630613,0.6148642
1584036060,782.293194,0.3030794
1584036120,512.4983158,0.3029978
1584036180,700.520877,0.1705754
1584036240,298.3806482,0.2859338
1584036300,330.6167969,0.3657646
1584036360,672.7584505,0.2831786
1584036420,760.9967867,0.3626679
1584036480,233.5957189,0.3878866
1584036540,297.1736266,0.7775122
1584036600,357.8882276,0.2515537
1584036660,785.8642125,0.4316165
1584036720,658.5303322,0.197827
1584036780,784.9309852,0.9746046
1584036840,556.6514687,0.6116728
1584036900,511.5910974,0.3480314
1584036960,697.2396852,0.2158536
1584037020,629.3650685,0.0696108
1584037080,521.9039536,0.7199316
1584037140,255.4914575,0.7103545
1584037200,202.6579395,0.634645
1584037260,710.4715554,0.8727834
1584037320,465.3304496,0.9134796
1584037380,511.7318768,0.1275003
1584037440,559.9284714,0.075173
1584037500,305.0125998,0.7756987
1584037560,621.6345076,0.5651067
1584037620,384.673454,0.192634
1584037680,480.0791775,0.9557565
1584037740,746.8536777,0.8828519
1584037800,670.1402158,0.1465084
1584037860,554.9734136,0.09464
1584037920,476.8817118,0.2676559
1584037980,778.7851998,0.6020252
1584038040,442.0317677,0.1265752
1584038100,275.8446896,0.4222387
1584038160,423.7617653,0.4388903
1584038220,746.7837037,0.2936692
1584038280,210.4252557,0.7806299
1584038340,536.2781544,0.2302327
1584038400,479.0748588,0.6592422
1584038460,756.1711795,0.2341034
1584038520,620.0567816,0.6893564
1584038580,442.6331423,0.8191164
1584038640,224.8667513,0.4695392
1584038700,606.3681547,0.6271384
1584038760,328.6491113,0.7305578
1584038820,787.9664221,0.3180575
1584038880,643.1730323,0.5953319
1584038940,760.3744641,0.1939476
1584039000,701.7106396,0.0833292
1584039060,739.0812434,0.885443
1584039120,330.5129776,0.5798585
1584039180,750.8679985,0.9451671
1584039240,263.1805246,0.1289274
1584039300,616.7298779,0.110351
1584039360,589.2175455,0.6540503
1584039420,555.0683836,0.2337915
1584039480,731.318534,0.6008704
1584039540,726.4228359,0.0191831
1584039600,741.3999793,0.7426311
1584039660,908.5992753,0.2864419
1584039720,1148.3539134,0.6138153
1584039780,1012.1258604,0.7255038
1584039840,841.6827611,0.4689165
1584039900,971.6150978,0.1115212
1584039960,947.6818409,0.2965411
1584040020,794.0991824,0.7259493
1584040080,789.2123143,0.3361111
1584040140,915.361905,0.3017502
1584040200,1093.9400523,0.4749657
1584040260,573.2016494,0.8308526
1584040320,1145.3176981,0.8806483
1584040380,502.9207714,0.428016
1584040440,738.749126,0.135578
1584040500,597.8151017,0.0332662
1584040560,641.8453311,0.075231
1584040620,1136.5560851,0.0879169
1584040680,1009.2444297,0.8825101
1584040740,669.4514491,0.8040311
1584040800,745.1227792,0.1660248
1584040860,591.5646802,0.6558733
1584040920,739.3038891,0.1433061
1584040980,1068.2818813,0.2275968
1584041040,840.4011135,0.7604558
1584041100,993.9069414,0.0452842
1584041160,671.5044787,0.362467
1584041220,1022.9710269,0.486437
1584041280,958.6056887,0.1767214
1584041340,776.0598647,0.0850366
1584041400,812.5319763,0.2840565
1584041460,501.6506272,0.6594251
1584041520,523.4236511,0.0697632
1584041580,837.4156761,0.3854629
1584041640,1133.1928026,0.7490512
1584041700,632.8032074,0.89364
1584041760,957.3745295,0.3539966
1584041820,760.8411282,0.1028195
1584041880,802.1585691,0.2839267
1584041940,660.9798693,0.950427
1584042000,807.0590755,0.3432241
1584042060,1104.9048797,0.4137778
1584042120,879.4507327,0.1724079
1584042180,508.1996312,0.6075872
1584042240,689.2355695,0.694036
1584042300,1053.7312815,0.4079109
1584042360,548.7470111,0.0960158
1584042420,862.9792407,0.3885407
1584042480,963.6910343,0.5960111
1584042540,845.821947,0.8887263
1584042600,935.531056,0.0152376
1584042660,836.7454298,0.7924199
1584042720,716.0667838,0.7211845
1584042780,751.2065721,0.7951629
1584042840,951.6540065,0.8708576
1584042900,680.4984816,0.8957267
1584042960,1075.8735523,0.4836316
1584043020,803.7393635,0.6608234
1584043080,1108.5422892,0.6105402
1584043140,751.7142321,0.4263691
1584043200,1187.3742311,0.9398345
1584043260,855.3748528,0.6999602
1584043320,1197.8316108,0.9769727
1584043380,706.9539484,0.4954865
1584043440,639.1832815,0.3823923
1584043500,1194.0315057,0.3286607
1584043560,940.2573115,0.0840999
1584043620,797.4240486,0.5163351
1584043680,882.1071498,0.3031657
1584043740,593.6830322,0.4085995
1584043800,725.0574102,0.2278583
1584043860,824.7938123,0.6139045
1584043920,1079.4075011,0.9264105
1584043980,980.6264003,0.8994682
1584044040,577.3000408,0.0961387
1584044100,611.791678,0.5694615
1584044160,546.7951064,0.6999885
1584044220,911.8010665,0.1501639
1584044280,699.8453075,0.9127629
1584044340,749.3171676,0.3572524
1584044400,719.8809179,0.0287092
1584044460,1091.7554083,0.1776173
1584044520,756.1008022,0.3494643
1584044580,830.5332311,0.3843596
1584044640,1083.3737587,0.3071213
1584044700,1070.5935927,0.776826
1584044760,1074.2643322,0.5786343
1584044820,1113.2744741,0.2314169
1584044880,660.071461,0.4999786
1584044940,669.7880135,0.6349334
1584045000,980.3066375,0.8848324
1584045060,739.8055214,0.1006637
1584045120,1072.5381289,0.496699
1584045180,821.1814091,0.6709658
1584045240,980.6373075,0.0681593
1584045300,758.3930117,0.1026199
1584045360,1087.1425514,0.6141488
1584045420,979.3907441,0.5936025
1584045480,1092.8275887,0.8002966
1584045540,829.7988612,0.9969975
1584045600,1055.0603408,0.1736242
1584045660,644.5845533,0.5006172
1584045720,589.960981,0.7968483
1584045780,610.8919056,0.8771226
1584045840,796.0171871,0.7109219
1584045900,1130.4761709,0.1118734
1584045960,956.7639025,0.9971356
1584046020,844.0326837,0.1259227
1584046080,730.2489001,0.0382687
1584046140,637.7564913,0.9804362
1584046200,951.3975137,0.7092032
1584046260,854.2921059,0.2033566
1584046320,1150.2292471,0.8068244
1584046380,621.1287889,0.069301
1584046440,843.4443812,0.4367221
1584046500,756.9150823,0.2489569
1584046560,1149.3465868,0.7231889
1584046620,943.431667,0.294308
1584046680,885.1526375,0.7803042
1584046740,804.8363234,0.6908537
1584046800,731.6487661,0.796052
1584046860,868.4308775,0.8124484
1584046920,1113.0259678,0.9095615
1584046980,683.5566043,0.8432693
1584047040,555.6661903,0.2456703
1584047100,1055.7059553,0.4481609
1584047160,849.9872446,0.8590808
1584047220,578.1626869,0.9993673
1584047280,897.4148138,0.5008444
1584047340,734.462796,0.6716087
1584047400,655.4149632,0.0360161
1584047460,1014.7912121,0.6970432
1584047520,834.352823,0.006193
1584047580,649.6253579,0.1580131
1584047640,812.8990088,0.0069346
1584047700,1033.7181306,0.3406523
1584047760,621.1828215,0.3263473
1584047820,1066.7434002,0.4306164
1584047880,875.0541448,0.3012329
1584047940,1147.3794367,0.5277719
1584048000,1101.4284716,0.5217784
1584048060,917.6738821,0.6772059
1584048120,994.9420041,0.4295047
1584048180,656.797768,0.81002
1584048240,576.8314015,0.6689068
1584048300,1087.0205033,0.7973739
1584048360,509.6771262,0.3889573
1584048420,574.1574842,0.9564696
1584048480,939.1601121,0.5861376
1584048540,783.0422308,0.1139812
1584048600,773.6458733,0.5599045
1584048660,802.4378532,0.4831093
1584048720,1148.762367,0.7585859
1584048780,808.6517048,0.7208907
1584048840,550.3139797,0.8719135
1584048900,951.1896294,0.4860244
1584048960,564.1743074,0.5942298
1584049020,707.1158437,0.3545602
1584049080,1193.388765,0.2015486
1584049140,678.1545452,0.3909641
1584049200,949.5035899,0.3462395
1584049260,618.7180803,0.5474949
1584049320,533.5491321,0.3719823
1584049380,828.080977,0.4131636
1584049440,1054.2553346,0.6162161
1584049500,712.8787259,0.0650431
1584049560,1018.1752086,0.0537863
1584049620,1087.6815802,0.9395366
1584049680,1005.1411413,0.6484117
1584049740,814.3315116,0.2556137
1584049800,601.4076216,0.4751187
1584049860,902.4809273,0.4548435
1584049920,791.3883169,0.9341357
1584049980,867.3666307,0.7907393
1584050040,1030.9824626,0.351746
1584050100,1149.4446937,0.9159918
1584050160,987.516215,0.696276
1584050220,1008.1518605,0.0722453
1584050280,1097.4576748,0.7139109
1584050340,533.0687856,0.5191906
1584050400,219.8552159,0.4468045
1584050460,283.8614151,0.6195249
1584050520,250.7608068,0.5765429
1584050580,290.2101985,0.8990281
1584050640,276.8206476,0.0102801
1584050700,127.4382719,0.840008
1584050760,219.121562,0.041206
1584050820,188.2930095,0.16852
1584050880,261.5515639,0.6373754
1584050940,276.1983837,0.9590291
1584051000,106.5625124,0.6345639
1584051060,259.2350428,0.5741023
1584051120,122.8160996,0.5705264
1584051180,284.3108115,0.9445659
1584051240,178.7264782,0.0962181
1584051300,160.3321645,0.0406157
1584051360,161.3906042,0.845342
1584051420,188.0231644,0.947888
1584051480,217.3015604,0.1714697
1584051540,268.9542117,0.7775904
1584051600,160.2690396,0.8400375
1584051660,274.0392707,0.9766231
1584051720,281.1200005,0.2834275
1584051780,265.1279882,0.914949
1584051840,274.434194,0.4768295
1584051900,112.2829358,0.0432694
1584051960,243.0260536,0.3441733
1584052020,287.439452,0.3657769
1584052080,272.3040206,0.6153246
1584052140,184.6540665,0.7082269
1584052200,155.0559469,0.8436585
1584052260,202.9003079,0.268826
1584052320,253.0628682,0.018202
1584052380,270.187948,0.9937075
1584052440,236.4645033,0.5843694
1584052500,252.6483782,0.6634882
1584052560,236.5594546,0.6000858
1584052620,198.6431882,0.9447631
1584052680,254.3596783,0.6520878
1584052740,193.7086979,0.8861341
1584052800,110.0340947,0.3513481
1584052860,206.5967753,0.2838875
1584052920,219.4391088,0.2009082
1584052980,263.2338054,0.6116728
1584053040,219.9553033,0.2237711
1584053100,295.4561964,0.1743649
1584053160,168.1731391,0.5756902
1584053220,122.1395651,0.2245102
1584053280,237.5223935,0.2424466
1584053340,279.8287264,0.8619608
1584053400,104.2271783,0.8432357
1584053460,272.3199247,0.7797585
1584053520,281.4119519,0.5946486
1584053580,297.7857809,0.3452648
1584053640,211.4775795,0.8430689
1584053700,121.8958793,0.9520497
1584053760,232.4593785,0.8011515
1584053820,213.3491745,0.3084291
1584053880,244.4957212,0.6641715
1584053940,243.4186741,0.438526
1584054000,170.77866,0.6808564
1584054060,202.8602765,0.3288165
1584054120,157.4711662,0.8333201
1584054180,231.0994437,0.7860318
1584054240,194.4992027,0.4120578
1584054300,155.3042028,0.5110685
1584054360,289.6496356,0.8488003
1584054420,273.9473778,0.387804
1584054480,229.0103989,0.0744939
1584054540,192.0233617,0.0161102
1584054600,175.3314393,0.391962
1584054660,148.2524013,0.1792199
1584054720,156.6380821,0.4306009
1584054780,161.3582591,0.1324243
1584054840,293.4481959,0.1737213
1584054900,288.8386927,0.6917317
1584054960,152.7431916,0.4564044
1584055020,157.5812218,0.0344401
1584055080,165.3666586,0.1464236
1584055140,227.3430868,0.2793456
1584055200,225.1456236,0.9097458
1584055260,204.3685215,0.8167285
1584055320,206.4953793,0.3954051
1584055380,129.8876856,0.3265821
1584055440,259.9916626,0.252885
1584055500,230.4795101,0.6365172
1584055560,143.0592322,0.9498015
1584055620,175.6538937,0.5773097
1584055680,280.0442483,0.778296
1584055740,195.7496645,0.2877347
1584055800,296.2020812,0.3533255
1584055860,276.1847957,0.9518324
1584055920,154.9094182,0.8700352
1584055980,184.2234751,0.3121869
1584056040,285.8984575,0.166671
1584056100,280.4008147,0.9549438
1584056160,151.4774272,0.1081961
1584056220,285.6612237,0.4623411
1584056280,266.5892646,0.7490231
1584056340,142.6617529,0.4690802
1584056400,140.5280553,0.5366537
1584056460,235.7593513,0.2386719
1584056520,282.9000428,0.9347765
1584056580,263.8124452,0.4507328
1584056640,203.6965033,0.3360854
1584056700,195.0592505,0.4322669
1584056760,235.6364007,0.8302035
1584056820,169.0044713,0.3018433
1584056880,275.2035264,0.6958515
1584056940,186.1174794,0.6993189
1584057000,117.5494385,0.6824357
1584057060,179.6876628,0.0425391
1584057120,226.1370589,0.5436424
1584057180,205.9287126,0.4065982
1584057240,266.2867421,0.7320288
1584057300,172.3355885,0.4175518
1584057360,216.6051582,0.8351978
1584057420,246.1262123,0.1349848
1584057480,229.3708206,0.422334
1584057540,218.070551,0.8764498
1584057600,236.3608924,0.51497
1584057660,236.2286034,0.1207821
1584057720,146.182945,0.0022508
1584057780,152.2387821,0.6347903
1584057840,103.190111,0.2335373
1584057900,299.8881787,0.5182263
1584057960,200.5678134,0.9014037
1584058020,128.3546554,0.0761586
1584058080,130.3784285,0.4507539
1584058140,216.4339157,0.9761168
1584058200,256.0302299,0.1836309
1584058260,154.3433596,0.7396674
1584058320,113.6161667,0.0819896
1584058380,215.6133679,0.5147124
1584058440,178.8316639,0.3504402
1584058500,101.7012056,0.3529665
1584058560,108.9691674,0.5432258
1584058620,123.6130036,0.8980611
1584058680,153.1484883,0.1933374
1584058740,127.3089941,0.1408124
1584058800,176.9576142,0.0653041
1584058860,199.4306195,0.36674
1584058920,268.6660464,0.6771317
1584058980,139.9684597,0.6214414
1584059040,101.1975487,0.1878961
1584059100,137.8154197,0.3974965
1584059160,251.8230303,0.3619304
1584059220,186.8374465,0.3160349
1584059280,214.324591,0.4341726
1584059340,110.3195394,0.1692585
1584059400,217.6282137,0.5217279
1584059460,294.2866175,0.8905453
1584059520,206.7399838,0.3784724
1584059580,244.9712267,0.0419525
1584059640,115.1309061,0.1171724
1584059700,135.9008675,0.9674041
1584059760,276.9662458,0.9794024
1584059820,225.7071414,0.8450328
1584059880,297.9785228,0.340549
1584059940,162.6118913,0.2651347
1584060000,259.218198,0.3202367
1584060060,196.9370243,0.8585371
1584060120,100.787403,0.6683917
1584060180,224.4130083,0.5442043
1584060240,182.0563907,0.6902265
1584060300,211.4177958,0.136202
1584060360,180.0384297,0.237596
1584060420,128.143039,0.6080796
1584060480,200.571391,0.2285379
1584060540,174.534545,0.9856788
1584060600,264.1734198,0.9043967
1584060660,185.3589554,0.5342468
1584060720,266.5672772,0.7203034
1584060780,197.4857569,0.4852839
1584060840,256.3114315,0.0156718
1584060900,205.1140273,0.3674745
1584060960,255.5805398,0.9930248
1584061020,103.2857503,0.0645069
1584061080,288.1275829,0.0840379
1584061140,197.6425268,0.065228
1584061200,162.9611141,0.3104036
1584061260,149.8256985,0.2135161
1584061320,290.4131848,0.3688186
1584061380,224.5504806,0.1048957
1584061440,167.0101268,0.9747967
1584061500,161.7538125,0.9826175
1584061560,243.5646786,0.316374
1584061620,264.6100036,0.8609465
1584061680,164.4452892,0.7484984
1584061740,145.694907,0.7574469
1584061800,182.9450766,0.5274972
1584061860,219.1513568,0.1114461
1584061920,135.7337358,0.5170749
1584061980,226.1364767,0.500901
1584062040,299.4900296,0.288311
1584062100,172.6347644,0.5716325
1584062160,257.3896126,0.4638642
1584062220,131.349029,0.5123381
1584062280,249.707368,0.8911117
1584062340,109.5917382,0.8216844
1584062400,178.5280733,0.3779474
1584062460,284.7746865,0.6812831
1584062520,271.9438461,0.2307935
1584062580,152.3067429,0.6272736
1584062640,179.5479522,0.3871148
1584062700,296.4111183,0.9390986
1584062760,218.3794426,0.492981
1584062820,295.4507345,0.3752078
1584062880,126.2038879,0.026541
1584062940,116.2439137,0.3460237
1584063000,278.9870357,0.2823168
1584063060,153.1076267,0.714791
1584063120,243.4927091,0.5774746
1584063180,147.9583383,0.214543
1584063240,264.3195344,0.2435872
1584063300,163.2355596,0.6249726
1584063360,257.1766009,0.6049252
1584063420,141.9097357,0.8625464
1584063480,286.3138686,0.2234419
1584063540,180.6674127,0.5746626
1584063600,264.7418258,0.569749
1584063660,182.5970619,0.339714
1584063720,162.3189702,0.894731
1584063780,150.6337284,0.1129753
1584063840,199.6287266,0.1987102
1584063900,257.37445,0.692131
1584063960,125.742911,0.1237454
1584064020,294.4975312,0.6975616
1584064080,199.7143954,0.6714352
1584064140,166.370842,0.8518203
1584064200,250.0047605,0.7401522
1584064260,142.8253548,0.1376886
1584064320,175.5386264,0.6489114
1584064380,122.5042373,0.0811251
1584064440,243.3220541,0.1851744
1584064500,168.9164072,0.420053
1584064560,216.2242625,0.3282044
1584064620,187.2018682,0.9085658
1584064680,107.9791999,0.5097632
1584064740,145.067192,0.3501975
1584064800,203.1624264,0.712351
1584064860,261.9909991,0.996163
1584064920,203.6725592,0.2692351
1584064980,248.7862312,0.0546236
1584065040,272.0184912,0.4661859
1584065100,183.7877138,0.3973222
1584065160,109.5262893,0.3038641
1584065220,264.451769,0.2742647
1584065280,235.5542422,0.4382589
1584065340,155.2846966,0.1625719
1584065400,230.7735067,0.773229
1584065460,206.9579141,0.7933604
1584065520,199.8362127,0.0771169
1584065580,299.5722645,0.8483632
1584065640,274.1178191,0.8784082
1584065700,175.1768322,0.6839755
1584065760,167.3475583,0.8307928
1584065820,248.0924264,0.2848258
1584065880,295.2314635,0.8800103
1584065940,217.0558048,0.0867873
1584066000,174.1355443,0.0232962
1584066060,105.7565677,0.209515
1584066120,198.6778221,0.4453094
1584066180,230.0452537,0.847498
1584066240,258.0583797,0.3529844
1584066300,209.6234647,0.4241742
1584066360,185.2106799,0.7982326
1584066420,198.6993554,0.5914368
1584066480,223.2405725,0.9014745
1584066540,197.2041421,0.446348
1584066600,125.8949966,0.9279561
1584066660,107.4851347,0.5076455
1584066720,237.9206794,0.3311166
1584066780,171.9338518,0.3986592
1584066840,198.4188018,0.5042078
1584066900,251.3383801,0.4758427
1584066960,158.3010451,0.6008892
1584067020,298.0126301,0.9190646
1584067080,110.5262386,0.8337187
1584067140,222.6350321,0.4566333
1584067200,266.8181658,0.6011628
1584067260,192.7707026,0.4988157
1584067320,193.348106,0.5152792
1584067380,262.035302,0.1607179
1584067440,274.3688474,0.0831048
1584067500,141.9101606,0.9854647
1584067560,246.7151709,0.9094696
1584067620,285.4575364,0.0526209
1584067680,123.6886778,0.8273617
1584067740,215.353896,0.2606247
1584067800,238.5707974,0.917668
1584067860,127.2217157,0.1064517
1584067920,210.3154084,0.6197937
1584067980,111.0623888,0.082008
1584068040,221.2612325,0.7579565
1584068100,210.39296,0.6782706
1584068160,149.9196661,0.7955278
1584068220,169.6139956,0.0396866
1584068280,144.0750838,0.0263592
1584068340,219.6230503,0.2797815
1584068400,186.0045429,0.4738917
1584068460,267.1389644,0.2982129
1584068520,109.5947119,0.0806284
1584068580,159.0295817,0.6819035
1584068640,171.6285747,0.9718571
1584068700,245.2443149,0.2889593
1584068760,225.6557095,0.310347
1584068820,238.6819052,0.3367222
1584068880,103.1516088,0.8250601
1584068940,120.9117432,0.8149533
1584069000,275.6119172,0.2688263
1584069060,186.4092592,0.7058696
1584069120,199.4742827,0.5820658
1584069180,169.1791501,0.8809799
1584069240,268.1930851,0.5555942
1584069300,291.1405893,0.6237592
1584069360,154.1150847,0.2455698
1584069420,209.8958583,0.9382569
1584069480,258.5261208,0.7992605
1584069540,128.8899496,0.9416319
1584069600,157.7287008,0.3588007
1584069660,104.4682579,0.3582951
1584069720,105.9205492,0.2153633
1584069780,138.9749592,0.4972201
1584069840,106.2665981,0.2840307
1584069900,268.9425326,0.3957945
1584069960,112.3096713,0.1079568
1584070020,189.7694338,0.267056
1584070080,122.6224291,0.1520931
1584070140,270.5452376,0.9408935
1584070200,156.2753077,0.679531
1584070260,227.0074527,0.2008981
1584070320,110.7912381,0.4179506
1584070380,262.5990434,0.3538686
1584070440,100.8645095,0.2623087
1584070500,258.0964279,0.3049016
1584070560,146.1385462,0.2854121
1584070620,283.8063887,0.4144157
1584070680,130.1483666,0.5160627
1584070740,243.5588265,0.0663279
1584070800,231.5696921,0.3758557
1584070860,163.013724,0.8083226
1584070920,140.3832603,0.6282508
1584070980,174.5689021,0.539317
1584071040,260.5315458,0.0982796
1584071100,198.1442793,0.7839644
1584071160,148.1619807,0.9722243
1584071220,246.1338688,0.6344059
1584071280,231.1285368,0.5907695
1584071340,137.7979835,0.4135341
1584071400,275.6496347,0.8982309
1584071460,216.4655808,0.9958691
1584071520,190.589343,0.22473
1584071580,196.5108003,0.8829517
1584071640,115.650001,0.9837744
1584071700,137.5641129,0.7601248
1584071760,127.3347913,0.323679
1584071820,248.8745095,0.153127
1584071880,270.4401963,0.4257159
1584071940,130.1840103,0.8270028
1584072000,161.9655829,0.7279439
1584072060,163.4528341,0.6030422
1584072120,263.6546858,0.5448912
1584072180,100.5198222,0.0952635
1584072240,208.7139226,0.7303184
1584072300,136.6112878,0.2857243
1584072360,205.1685044,0.8259048
1584072420,109.1333063,0.7543435
1584072480,258.4392112,0.6277135
1584072540,249.8865391,0.8965882
1584072600,241.7628536,0.7505907
1584072660,114.4531745,0.6322947
1584072720,152.7886132,0.5963364
1584072780,185.6793866,0.0774899
1584072840,161.8610893,0.369032
1584072900,239.8861592,0.8995299
1584072960,209.2670247,0.61869
1584073020,287.2909471,0.2035974
1584073080,212.6042405,0.9364149
1584073140,134.7846847,0.2350199
1584073200,136.0866038,0.104185
1584073260,147.9374587,0.0348
1584073320,200.2904229,0.5859637
1584073380,110.5669896,0.9208521
1584073440,163.1136895,0.1480186
1584073500,106.4249598,0.0809621
1584073560,282.2726913,0.2665161
1584073620,152.5173046,0.5113036
1584073680,235.7962997,0.8212097
1584073740,163.880978,0.584297
1584073800,229.6741111,0.9259448
1584073860,165.7047569,0.4638111
1584073920,258.7939404,0.3577182
1584073980,220.8789272,0.0026071
1584074040,171.4642854,0.19979
1584074100,288.8053619,0.5998191
1584074160,207.3771219,0.2745578
1584074220,222.431423,0.1346273
1584074280,114.122962,0.3959089
1584074340,115.9759492,0.7711455
1584074400,225.3043058,0.2080586
1584074460,233.7634575,0.3488091
1584074520,226.3711718,0.0988124
1584074580,280.4951104,0.5957682
1584074640,219.8262144,0.6126555
1584074700,108.9118271,0.5615951
1584074760,140.8488393,0.5478436
1584074820,175.5316039,0.6693263
1584074880,182.3051009,0.5388731
1584074940,176.9903047,0.7014191
1584075000,157.51867,0.1945846
1584075060,245.8007502,0.2195098
1584075120,166.1734114,0.1787493
1584075180,298.8871088,0.5352691
1584075240,268.5201771,0.5519042
1584075300,124.5269646,0.1262395
1584075360,196.1576507,0.9054595
1584075420,220.639793,0.7031274
1584075480,293.7514646,0.0774124
1584075540,195.074045,0.6863963
1584075600,146.8006682,0.6342679
1584075660,183.3917229,0.519084
1584075720,115.8356936,0.5955957
1584075780,157.906675,0.3472113
1584075840,163.1831762,0.0660356
1584075900,174.2114414,0.3606231
1584075960,182.9429135,0.1933463
1584076020,135.0636961,0.7003213
1584076080,114.5557804,0.6769
1584076140,118.0038596,0.36777
1584076200,145.0558474,0.2968942
1584076260,281.9909043,0.2085846
1584076320,289.2924182,0.7309347
1584076380,291.156693,0.4271707
1584076440,252.5445877,0.9952649
1584076500,260.6656055,0.2834027
1584076560,167.5461662,0.5620185
1584076620,211.3384677,0.5988508
1584076680,259.0294723,0.1069965
1584076740,198.0561645,0.3205294
1584076800,203.3410072,0.8190472
1584076860,216.2439901,0.7007816
1584076920,145.0518146,0.9943392
1584076980,228.9125025,0.0305477
1584077040,257.9077562,0.0392256
1584077100,266.8393057,0.4722473
1584077160,130.8945604,0.2972731
1584077220,297.4472357,0.999571
1584077280,228.9448181,0.6544144
1584077340,101.9646055,0.2078748
1584077400,219.4764096,0.1421161
1584077460,283.9915227,0.3074969
1584077520,181.8753421,0.1714658
1584077580,125.565075,0.410793
1584077640,116.4550198,0.5784084
1584077700,272.6587416,0.1291596
1584077760,176.6780579,0.7108464
1584077820,155.0645614,0.5321006
1584077880,247.4845661,0.7417938
1584077940,210.6979515,0.3421863
1584078000,275.7126453,0.0988561
1584078060,218.6061055,0.5459693
1584078120,219.6581175,0.2625923
1584078180,162.854406,0.6798477
1584078240,192.5018046,0.3145219
1584078300,111.2797238,0.3283733
1584078360,200.5502887,0.7304227
1584078420,278.9590008,0.471919
1584078480,216.7548485,0.2570631
1584078540,265.8738293,0.2948374
1584078600,107.6467734,0.3984245
1584078660,138.3628209,0.7876799
1584078720,151.9619288,0.4698735
1584078780,259.8013989,0.2929265
1584078840,191.4896187,0.6050057
1584078900,172.3798256,0.3515187
1584078960,115.2921512,0.7126069
1584079020,262.2605686,0.1679266
1584079080,165.1125926,0.1972154
1584079140,232.0411975,0.4253255
1584079200,261.0600536,0.7484392
1584079260,261.0052789,0.6438376
1584079320,183.462876,0.2412179
1584079380,260.6303583,0.3778424
1584079440,160.4969279,0.9722244
1584079500,104.1076771,0.6113926
1584079560,134.5709234,0.9476123
1584079620,290.7146741,0.7917081
1584079680,123.9358389,0.2785604
1584079740,103.4281315,0.9539481
1584079800,107.5673017,0.3647687
1584079860,266.1665023,0.4058158
1584079920,221.3710595,0.1442533
1584079980,118.5024462,0.8821655
1584080040,241.7939412,0.4760289
1584080100,154.2683888,0.0232501
1584080160,120.0448252,0.8431797
1584080220,175.7619833,0.4858482
1584080280,135.5175846,0.3723883
1584080340,235.4702843,0.1563796
1584080400,278.8395171,0.2799047
1584080460,118.4012888,0.3339282
1584080520,119.7574664,0.5355806
1584080580,204.4703598,0.2798499
1584080640,262.3235311,0.4997731
1584080700,140.7174134,0.1078873
1584080760,158.7411019,0.4430631
1584080820,236.9792539,0.8961071
1584080880,260.3881692,0.2907271
1584080940,156.584889,0.5596086
1584081000,207.3347068,0.4664111
1584081060,216.277848,0.0791604
1584081120,119.2245571,0.2498744
1584081180,298.4777749,0.8957454
1584081240,250.7473457,0.7550843
1584081300,233.5651491,0.689889
1584081360,256.8248494,0.108089
1584081420,240.337758,0.0615802
1584081480,105.6473758,0.1054643
1584081540,175.2021665,0.4883894
1584081600,273.5187552,0.1513881
1584081660,251.5090675,0.3172486
1584081720,165.1752406,0.7863965
1584081780,121.2524252,0.8167752
1584081840,259.1262412,0.9126175
1584081900,236.4331351,0.3574328
1584081960,148.0061592,0.7670989
1584082020,204.1851171,0.3996915
1584082080,108.5090464,0.0491382
1584082140,185.7597894,0.9074189
1584082200,112.3132532,0.2214942
1584082260,223.7920716,0.2113516
1584082320,222.8912097,0.7985222
1584082380,170.886536,0.1379968
1584082440,103.2396929,0.7293371
1584082500,264.0084813,0.6749149
1584082560,263.0549616,0.0816541
1584082620,281.6053294,0.2726297
1584082680,139.7676304,0.1457554
1584082740,295.6113987,0.0045035
1584082800,143.935291,0.4170935
1584082860,152.9489932,0.0089579
1584082920,150.9132907,0.0873656
1584082980,253.4430008,0.2783237
1584083040,229.3118315,0.7800141
1584083100,188.6847592,0.9063292
1584083160,241.1932499,0.7711913
1584083220,121.1927696,0.179447
1584083280,196.1090808,0.1945319
1584083340,234.1731581,0.6718871
1584083400,161.2600711,0.1072681
1584083460,174.4228284,0.2797813
1584083520,215.2540054,0.1428607
1584083580,123.3614037,0.9430407
1584083640,129.419176,0.0687894
1584083700,114.0965604,0.1955644
1584083760,106.6081979,0.5524007
1584083820,124.4982267,0.5050515
1584083880,161.5545265,0.4119217
1584083940,188.3612334,0.0500162
1584084000,288.2485054,0.9750163
1584084060,282.3780506,0.3797182
1584084120,161.6127521,0.6566867
1584084180,141.6661997,0.2037339
1584084240,284.1421589,0.4983299
1584084300,136.8897581,0.6347386
