,sent,received
1584219660,1885.2588908,0.3726286
1584219720,1465.0459167,0.941581
1584219780,1827.8836278,0.4345317
1584219840,1275.1350345,0.5139385
1584219900,1337.0817657,0.911583
1584219960,1692.811022,0.2038374
1584220020,1356.7389267,0.3696579
1584220080,1894.8754835,0.3915991
1584220140,1653.8366245,0.9241599
1584220200,1604.8419624,0.0449032
1584220260,1990.5337893,0.6498694
1584220320,1351.5896039,0.6512684
1584220380,1932.8238852,0.4032037
1584220440,1529.5009488,0.4979184
1584220500,1807.2078928,0.4468105
1584220560,1217.3893629,0.1571322
1584220620,1894.4286785,0.1895169
1584220680,1265.2186721,0.0625022
1584220740,1756.5469953,0.8934412
1584220800,1269.157452,0.8290128
1584220860,1945.3420934,0.3555632
1584220920,1502.6588875,0.5156571
1584220980,1219.5794227,0.4901824
1584221040,1960.9113855,0.0532919
1584221100,1886.1843029,0.0603531
1584221160,1348.0501193,0.1503477
1584221220,1298.4756577,0.237216
1584221280,1225.8432456,0.7617821
1584221340,1893.91246,0.1012107
1584221400,1856.2379036,0.18201
1584221460,1453.0203011,0.7368082
1584221520,1536.6822391,0.4964993
1584221580,1623.2925713,0.8902839
1584221640,1437.5210186,0.2003258
1584221700,1262.9500048,0.3553886
1584221760,1721.7939667,0.0527448
1584221820,1303.6098202,0.9357719
1584221880,1783.4820079,0.2348976
1584221940,1370.2592513,0.4902579
1584222000,1269.8576918,0.1179002
1584222060,1647.8460065,0.1228181
1584222120,1620.9621598,0.6052363
1584222180,1457.3053873,0.9853815
1584222240,1640.8305109,0.289542
1584222300,1806.1375188,0.0785756
1584222360,1764.4730773,0.4145511
1584222420,1804.9664155,0.6200007
1584222480,1736.3442598,0.9765003
1584222540,1283.5428196,0.641001
1584222600,1761.5000326,0.4352098
1584222660,1376.7812256,0.0782692
1584222720,1785.1106533,0.8806025
1584222780,1408.9189011,0.7132591
1584222840,1754.0486543,0.6917525
1584222900,1242.3028402,0.5418433
1584222960,1436.2862335,0.7026919
1584223020,1200.6687624,0.7286131
1584223080,1596.6931202,0.5694013
1584223140,1892.8361515,0.1382028
1584223200,121.5825558,0.5985574
1584223260,164.2355575,0.0699491
1584223320,123.6834596,0.8833388
1584223380,134.2597063,0.659293
1584223440,142.353232,0.9412674
1584223500,150.1685846,0.9056061
1584223560,188.793917,0.196052
1584223620,150.3060942,0.4232267
1584223680,135.6035766,0.2527247
1584223740,114.7279515,0.4353507
1584223800,111.5514045,0.5933044
1584223860,190.4744654,0.5122957
1584223920,115.8706049,0.746366
1584223980,199.6605979,0.3548094
1584224040,149.5244909,0.534876
1584224100,181.8992768,0.4024041
1584224160,162.4127157,0.6749677
1584224220,189.7413346,0.5369116
1584224280,123.4863567,0.8710813
1584224340,152.4646578,0.0490401
1584224400,117.5155856,0.7781382
1584224460,122.9355765,0.4408526
1584224520,136.0186512,0.454689
1584224580,171.4112694,0.4600372
1584224640,127.9051252,0.3166058
1584224700,158.7814335,0.020906
1584224760,133.4007567,0.4443411
1584224820,199.587727,0.0863756
1584224880,158.4945001,0.1102303
1584224940,185.3064893,0.1957443
1584225000,132.5765576,0.8447236
1584225060,105.5035759,0.645855
1584225120,170.1181227,0.665353
1584225180,107.7546847,0.5760765
1584225240,117.2539988,0.7397066
1584225300,169.4728902,0.7469299
1584225360,137.4389658,0.0715409
1584225420,184.4472505,0.2173104
1584225480,100.2973345,0.2691115
1584225540,195.1403816,0.7145374
1584225600,168.0321294,0.6639981
1584225660,171.6112378,0.3599742
1584225720,179.6080082,0.9300799
1584225780,171.1813375,0.1259329
1584225840,167.3943924,0.9288573
1584225900,192.4751847,0.745189
1584225960,167.4423055,0.4033244
1584226020,117.950941,0.3140062
1584226080,178.4919745,0.6341506
1584226140,148.4590694,0.4983951
1584226200,118.1195528,0.1530321
1584226260,171.6258499,0.1423799
1584226320,197.3157922,0.5230853
1584226380,126.006975,0.0001206
1584226440,131.3296624,0.8323647
1584226500,145.0938747,0.0077738
1584226560,138.628674,0.6280051
1584226620,140.745589,0.5302981
1584226680,124.5214416,0.8973328
1584226740,120.1760051,0.4177606
1584226800,178.0079818,0.4228324
1584226860,142.2670775,0.9305478
1584226920,178.0960596,0.4185877
1584226980,130.6880009,0.5063488
1584227040,113.1587119,0.7927132
1584227100,151.2722625,0.0789665
1584227160,170.773378,0.0223349
1584227220,132.9466791,0.0854933
1584227280,143.2159536,0.6241782
1584227340,115.4400297,0.8901959
1584227400,120.0853846,0.0656523
1584227460,174.3045122,0.8707065
1584227520,102.9099665,0.0334666
1584227580,151.3631464,0.2633657
1584227640,178.7496911,0.8458023
1584227700,180.5604475,0.2210669
1584227760,104.8780069,0.3517701
1584227820,160.308343,0.2702387
1584227880,195.6566911,0.0272982
1584227940,171.4504431,0.3543562
1584228000,120.5852138,0.4786066
1584228060,180.8248073,0.9865646
1584228120,196.9895267,0.9318871
1584228180,121.4643771,0.6413341
1584228240,168.4061195,0.8074144
1584228300,123.9547434,0.1090025
1584228360,128.516538,0.2631914
1584228420,102.9704722,0.8228361
1584228480,146.5127709,0.4306306
1584228540,157.8168074,0.9489058
1584228600,136.919212,0.4999257
1584228660,121.2639068,0.4216019
1584228720,113.190218,0.4097872
1584228780,157.3140604,0.5201134
1584228840,154.3986151,0.7313609
1584228900,170.88529,0.717137
1584228960,183.3892848,0.103869
1584229020,122.4557116,0.1628964
1584229080,194.1103438,0.1790424
1584229140,105.694269,0.7308298
1584229200,175.9578994,0.4201319
1584229260,162.3688612,0.8719079
1584229320,156.1691812,0.402425
1584229380,193.3595032,0.397003
1584229440,178.8309947,0.4084452
1584229500,116.376385,0.952634
1584229560,170.8960171,0.4834732
1584229620,197.4605278,0.4506337
1584229680,199.2855463,0.4609948
1584229740,183.1311404,0.9084728
1584229800,127.1438708,0.3783807
1584229860,160.4999754,0.091897
1584229920,148.1526271,0.0168057
1584229980,160.8697815,0.1417682
1584230040,171.6239701,0.5239525
1584230100,125.6061925,0.9002019
1584230160,124.6413579,0.7547259
1584230220,147.1444527,0.3683064
1584230280,104.8578384,0.3202934
1584230340,151.8653934,0.7021318
1584230400,185.9107896,0.4982035
1584230460,151.0172913,0.5555859
1584230520,117.2797062,0.826797
1584230580,171.1360344,0.362388
1584230640,145.9770119,0.3860664
1584230700,165.405502,0.3273058
1584230760,126.2817778,0.042761
1584230820,183.2928197,0.9583585
1584230880,125.9478024,0.9448405
1584230940,105.3123818,0.666062
1584231000,147.2679817,0.9067696
1584231060,132.3878723,0.4165383
1584231120,180.554899,0.4028273
1584231180,168.4219402,0.0420524
1584231240,139.4472375,0.7357106
1584231300,178.4704103,0.5824221
1584231360,172.2902229,0.3544827
1584231420,100.4597432,0.158693
1584231480,122.3137735,0.2841894
1584231540,103.4545926,0.830379
1584231600,143.150932,0.9174948
1584231660,107.8610328,0.2803218
1584231720,143.9653311,0.2928676
1584231780,112.1526293,0.6729539
1584231840,157.1514701,0.3346997
1584231900,138.8210173,0.0222858
1584231960,198.6745806,0.6231534
1584232020,158.3861836,0.2668315
1584232080,161.4103434,0.9432869
1584232140,192.576187,0.2514127
1584232200,195.9648852,0.0743285
1584232260,191.5807381,0.3484099
1584232320,164.4769135,0.3182107
1584232380,174.4468309,0.4921879
1584232440,126.5705037,0.771345
1584232500,199.203216,0.661622
1584232560,116.248121,0.3653766
1584232620,120.8105617,0.0011829
1584232680,179.927325,0.0211061
1584232740,177.5007757,0.8743364
1584232800,184.7738179,0.0914619
1584232860,103.6586545,0.4804862
1584232920,100.3332426,0.5217054
1584232980,146.5851806,0.9258301
1584233040,174.6523224,0.7880779
1584233100,119.8746106,0.834079
1584233160,153.6951722,0.3348476
1584233220,138.1398439,0.112223
1584233280,103.538781,0.1551211
1584233340,173.0446512,0.0386583
1584233400,159.9475013,0.0611149
1584233460,144.021582,0.8105849
1584233520,171.579512,0.6322708
1584233580,100.2840358,0.2346007
1584233640,124.4461136,0.9217821
1584233700,189.8381657,0.4515969
1584233760,181.1716698,0.6572635
1584233820,113.0295759,0.1405743
1584233880,182.6488153,0.4232597
1584233940,147.2445256,0.9410445
1584234000,115.5666614,0.1301391
1584234060,121.094886,0.1299674
1584234120,130.7585185,0.3638888
1584234180,186.6495335,0.6380691
1584234240,147.6128756,0.6381288
1584234300,157.4099132,0.225161
1584234360,104.3114727,0.6428891
1584234420,181.3507596,0.3746694
1584234480,186.1703601,0.6175268
1584234540,176.532084,0.4365409
1584234600,176.4427948,0.5449057
1584234660,162.5316206,0.1797653
1584234720,152.9910827,0.406
1584234780,174.762918,0.7012999
1584234840,152.9457063,0.0134023
1584234900,135.6694879,0.0479605
1584234960,149.3608453,0.7493239
1584235020,114.736697,0.6750767
1584235080,130.7870471,0.0817776
1584235140,149.2306487,0.5461119
1584235200,172.8189533,0.0072543
1584235260,146.8423872,0.1046606
1584235320,113.6849398,0.3777218
1584235380,177.3135537,0.6882446
1584235440,169.7872107,0.340805
1584235500,161.5061582,0.9029975
1584235560,113.2020739,0.7196297
1584235620,189.7336176,0.5691781
1584235680,158.6448801,0.7093821
1584235740,156.7547804,0.2981464
1584235800,133.1086709,0.4944311
1584235860,168.9124264,0.8163488
1584235920,159.3214175,0.9527627
1584235980,120.4977736,0.2261012
1584236040,195.0809125,0.510253
1584236100,169.0645461,0.1460457
1584236160,143.2133395,0.3395694
1584236220,185.6332464,0.827923
1584236280,155.189382,0.1756549
1584236340,189.0789469,0.1137519
1584236400,134.4014296,0.1741166
1584236460,167.842243,0.7355329
1584236520,127.7901289,0.7925631
1584236580,180.5880519,0.7709171
1584236640,121.3349436,0.5909415
1584236700,157.2440479,0.343158
1584236760,108.2618712,0.1853793
1584236820,134.9754539,0.9436497
1584236880,125.9433249,0.2197087
1584236940,156.1219138,0.8916183
1584237000,115.1134107,0.3299809
1584237060,122.7456285,0.3433565
1584237120,179.4288607,0.4025278
1584237180,111.8896761,0.9122759
1584237240,133.9228537,0.7323005
1584237300,124.1626625,0.7446199
1584237360,157.5825317,0.6934292
1584237420,156.6089612,0.0119008
1584237480,122.7473186,0.2236453
1584237540,126.7388425,0.9615769
1584237600,185.1543028,0.1594182
1584237660,174.2493973,0.7718751
1584237720,117.853113,0.6955485
1584237780,144.2038641,0.6098301
1584237840,104.8489997,0.0190526
1584237900,166.4091345,0.5658472
1584237960,122.8400589,0.3044767
1584238020,108.2269326,0.9680819
1584238080,131.60789,0.5755495
1584238140,190.8034145,0.5045976
1584238200,144.2637537,0.5240351
1584238260,173.0860982,0.4774151
1584238320,108.761221,0.4665501
1584238380,101.4148109,0.7420873
1584238440,118.2968739,0.7422447
1584238500,141.8155349,0.0584809
1584238560,135.7785828,0.2277603
1584238620,115.8961964,0.0380167
1584238680,194.4799717,0.0019252
1584238740,170.2962353,0.1765167
1584238800,132.9271457,0.6709774
1584238860,188.3729348,0.7017764
1584238920,118.0260183,0.0263654
1584238980,100.1700191,0.7823189
1584239040,171.5175484,0.4574211
1584239100,140.5120771,0.2581908
1584239160,169.5519912,0.8189201
1584239220,122.3076673,0.0239381
1584239280,122.5934381,0.2149014
1584239340,131.0363027,0.6423052
1584239400,132.0156318,0.195781
1584239460,192.8356567,0.0142335
1584239520,178.5920543,0.7619887
1584239580,149.8420237,0.8461301
1584239640,195.1827547,0.5869781
1584239700,166.5808749,0.4425859
1584239760,120.6218247,0.3670554
1584239820,165.3186581,0.228563
1584239880,159.3760509,0.2648052
1584239940,120.4965298,0.4001283
1584240000,190.8270038,0.2546317
1584240060,189.855186,0.7402855
1584240120,120.8516972,0.5787867
1584240180,185.4819567,0.7802079
1584240240,189.9539552,0.8091782
1584240300,100.8902686,0.7142372
1584240360,162.6565813,0.1838315
1584240420,181.6781747,0.0287037
1584240480,104.8267092,0.5714328
1584240540,126.7596159,0.2749591
1584240600,108.2645663,0.3581948
1584240660,171.5383716,0.038149
1584240720,120.0386397,0.4194147
1584240780,198.3692501,0.3215801
1584240840,172.5751117,0.3170621
1584240900,105.4405016,0.3011908
1584240960,176.7550653,0.1595301
1584241020,189.306339,0.6466715
1584241080,158.8458416,0.4307423
1584241140,120.1426362,0.884361
1584241200,172.9837236,0.8538887
1584241260,157.3941317,0.0987991
1584241320,127.0770495,0.9967041
1584241380,159.2098562,0.8529293
1584241440,111.6802558,0.9995461
1584241500,176.97049,0.8265462
1584241560,137.420465,0.0820207
1584241620,160.8233523,0.3075366
1584241680,166.8080035,0.8780673
1584241740,163.4338572,0.1258587
1584241800,152.2192695,0.4772578
1584241860,123.8412877,0.1612678
1584241920,101.7672961,0.4653828
1584241980,177.4383473,0.770659
1584242040,199.9336806,0.1018247
1584242100,123.7069222,0.9986014
1584242160,169.5877394,0.7036689
1584242220,154.5305648,0.0643341
1584242280,195.0269568,0.1925035
1584242340,179.2578798,0.6770399
1584242400,124.597399,0.9143875
1584242460,139.2747614,0.4111288
1584242520,131.1157389,0.989815
1584242580,120.0717473,0.9865013
1584242640,138.9158787,0.9820377
1584242700,137.0630489,0.9999603
1584242760,102.6943908,0.5760418
1584242820,192.5099585,0.4788312
1584242880,188.2465874,0.9027919
1584242940,109.1431334,0.9876089
1584243000,103.6010821,0.614248
1584243060,176.2038283,0.1688622
1584243120,135.0947892,0.6071596
1584243180,173.3429155,0.4376691
1584243240,163.6681749,0.042357
1584243300,105.116172,0.3989623
1584243360,139.3471506,0.5302501
1584243420,132.6010861,0.3481619
1584243480,198.3909208,0.7472666
1584243540,164.9177063,0.5588946
1584243600,119.0548771,0.2185407
1584243660,156.188684,0.6374377
1584243720,106.30604,0.0445213
1584243780,167.1427758,0.9538105
1584243840,112.0560721,0.5913458
1584243900,136.3141221,0.7974472
1584243960,148.645523,0.4383757
1584244020,193.1923161,0.4713506
1584244080,110.6370432,0.2992163
1584244140,188.0658632,0.0202078
1584244200,109.7448648,0.8706076
1584244260,119.7175255,0.339318
1584244320,161.9450394,0.2426428
1584244380,112.1343388,0.3775509
1584244440,130.250311,0.8807454
1584244500,159.1972675,0.5047873
1584244560,146.176739,0.1734097
1584244620,106.5232811,0.5138703
1584244680,143.7240152,0.3169827
1584244740,197.2697085,0.8470454
1584244800,169.6723239,0.6724729
1584244860,107.7757305,0.5937017
1584244920,139.7107696,0.1424817
1584244980,182.3570344,0.7012477
1584245040,113.9189307,0.121448
1584245100,108.3218975,0.3094874
1584245160,179.9234277,0.0162587
1584245220,140.4972352,0.5906766
1584245280,115.09547,0.9130748
1584245340,186.994718,0.002346
1584245400,183.9571152,0.6845734
1584245460,148.8515998,0.5376384
1584245520,177.7517744,0.69729
1584245580,120.9430236,0.4070797
1584245640,120.6587608,0.8367155
1584245700,182.1880904,0.983338
1584245760,139.1006233,0.8184567
1584245820,190.2703732,0.8902227
1584245880,157.5027855,0.7457578
1584245940,156.5365807,0.0938397
1584246000,170.3322589,0.9897545
1584246060,185.9418626,0.0654272
1584246120,101.7165732,0.9675904
1584246180,141.3921931,0.3019346
1584246240,153.5650096,0.0430318
1584246300,170.8027578,0.6664589
1584246360,183.5342434,0.9231618
1584246420,160.4172292,0.7221194
1584246480,128.0287441,0.2929024
1584246540,138.4957556,0.0745363
1584246600,134.8606155,0.9335454
1584246660,155.9272156,0.7289972
1584246720,199.0323201,0.5611758
1584246780,137.1792116,0.0030533
1584246840,124.2875935,0.08198
1584246900,104.442166,0.3082799
1584246960,126.913167,0.7092556
1584247020,187.8200724,0.4159153
1584247080,126.8812056,0.3349691
1584247140,144.9521645,0.8411733
1584247200,185.2531721,0.8856125
1584247260,116.1568202,0.0594436
1584247320,189.8916457,0.1912929
1584247380,107.7032889,0.4317209
1584247440,119.708017,0.9562634
1584247500,169.6144236,0.0830416
1584247560,166.8697338,0.9467469
1584247620,128.3509646,0.8027962
1584247680,100.3576397,0.0894024
1584247740,168.623146,0.239686
1584247800,186.0359023,0.8762548
1584247860,181.5349296,0.4890352
1584247920,127.3663051,0.2058792
1584247980,113.185146,0.5845774
1584248040,153.1802838,0.5886429
1584248100,155.1036384,0.3566255
1584248160,173.811366,0.8119258
1584248220,101.6457023,0.2178501
1584248280,173.3244171,0.3162117
1584248340,108.3035518,0.0220538
1584248400,150.7463335,0.2793265
1584248460,110.7496073,0.6341019
1584248520,153.3266973,0.6615197
1584248580,122.7282385,0.4957025
1584248640,112.0316671,0.796042
1584248700,183.4675145,0.3963427
1584248760,125.0071191,0.8850934
1584248820,190.2141944,0.0252428
1584248880,186.8635855,0.1584124
1584248940,157.9015611,0.4729961
1584249000,118.2394909,0.1155227
1584249060,162.604495,0.7421015
1584249120,120.11335,0.9388162
1584249180,147.8510688,0.248259
1584249240,114.9056893,0.597245
1584249300,165.2447555,0.1510018
1584249360,173.8083962,0.53386
1584249420,162.4168507,0.867723
1584249480,170.7883129,0.0480811
1584249540,163.454182,0.8524232
1584249600,168.6797902,0.7307846
1584249660,148.0070808,0.1418506
1584249720,196.5928756,0.054606
1584249780,126.3993567,0.0603832
1584249840,114.1056657,0.8873403
1584249900,140.6554935,0.3318668
1584249960,158.2743261,0.2050243
1584250020,172.4960596,0.4867728
1584250080,136.0816247,0.4076079
1584250140,118.8326631,0.2516921
1584250200,184.8777983,0.4452623
1584250260,103.5198436,0.2206666
1584250320,103.9868231,0.4986557
1584250380,168.6438298,0.0794643
1584250440,152.9196724,0.8676726
1584250500,161.2807708,0.6374417
1584250560,152.8625821,0.6465964
1584250620,103.8362951,0.3803523
1584250680,104.3879409,0.0883935
1584250740,118.325749,0.376224
1584250800,186.0170229,0.7654948
1584250860,122.818935,0.1762921
1584250920,186.4658643,0.3498568
1584250980,134.2423087,0.3535583
1584251040,183.5292274,0.8345821
1584251100,124.5563527,0.0703644
1584251160,117.1333104,0.2247844
1584251220,117.8275662,0.6847058
1584251280,122.1397072,0.4357678
1584251340,171.6747591,0.6075939
1584251400,127.1828031,0.4244105
1584251460,103.6969753,0.3052848
1584251520,119.8368643,0.3683188
1584251580,134.4452714,0.2536784
1584251640,101.0101639,0.0160288
1584251700,149.5966002,0.7433491
1584251760,150.9090488,0.2071331
1584251820,152.4455764,0.7919228
1584251880,131.1929096,0.1409123
1584251940,179.6859864,0.4759288
1584252000,107.068269,0.8619775
1584252060,185.1118517,0.287899
1584252120,187.2883121,0.133225
1584252180,159.8731545,0.1661195
1584252240,151.7614875,0.6236922
1584252300,122.9876476,0.9274311
1584252360,102.9575524,0.4294684
1584252420,116.3678624,0.7110397
1584252480,114.9579812,0.9186906
1584252540,144.5637545,0.1207047
1584252600,140.280076,0.3659725
1584252660,105.958211,0.1766625
1584252720,155.1156818,0.2249846
1584252780,163.8372455,0.213924
1584252840,129.3606902,0.3546306
1584252900,120.2797648,0.7325849
1584252960,146.2126182,0.420232
1584253020,112.4790784,0.6403877
1584253080,160.6366692,0.3781006
1584253140,156.8555116,0.8978346
1584253200,116.8444621,0.5411929
1584253260,155.9262498,0.0821162
1584253320,141.4315872,0.452017
1584253380,174.78742,0.9178733
1584253440,171.6570075,0.621384
1584253500,142.0928212,0.2025066
1584253560,114.7851721,0.7437089
1584253620,143.2122312,0.8287646
1584253680,105.0572905,0.9820931
1584253740,185.6894787,0.931096
1584253800,181.7226731,0.2859011
1584253860,192.0684147,0.0811829
1584253920,161.9533215,0.1228327
1584253980,147.6139609,0.7847507
1584254040,141.4865082,0.9223614
1584254100,115.4572484,0.2174102
1584254160,165.8895075,0.8177138
1584254220,150.2473299,0.1520882
1584254280,154.9995959,0.2082039
1584254340,167.5738609,0.0939669
1584254400,105.5663975,0.3342084
1584254460,133.8847631,0.0320545
1584254520,158.0328027,0.3616863
1584254580,146.0015593,0.0783831
1584254640,139.6068647,0.5175839
1584254700,166.6747337,0.000974
1584254760,145.6941018,0.706409
1584254820,147.7759947,0.085606
1584254880,119.3659642,0.4118797
1584254940,178.3810915,0.6718552
1584255000,154.9830404,0.4247533
1584255060,176.8094699,0.3083661
1584255120,169.2588673,0.9006444
1584255180,126.1091784,0.7514942
1584255240,198.0389091,0.7719678
1584255300,134.1717274,0.8007115
1584255360,158.075534,0.4765649
1584255420,102.5334973,0.7005752
1584255480,166.0037051,0.8239056
1584255540,179.4392258,0.5320063
1584255600,188.007138,0.1069778
1584255660,178.0901516,0.8086176
1584255720,178.245477,0.6814342
1584255780,170.8499795,0.2648643
1584255840,100.2325491,0.5104087
1584255900,149.3374023,0.9332528
1584255960,124.5096925,0.2277138
1584256020,119.9446676,0.8764978
1584256080,194.242833,0.7229768
1584256140,117.2778675,0.3802347
1584256200,193.2108095,0.0852638
1584256260,102.736285,0.4037065
1584256320,108.0203202,0.0422579
1584256380,132.4450367,0.4471439
1584256440,182.7133068,0.3962345
1584256500,171.4790664,0.5758916
1584256560,163.233853,0.6579708
1584256620,186.4054472,0.9664945
1584256680,194.1951312,0.1765607
1584256740,184.2904705,0.4174652
1584256800,110.5685521,0.431802
1584256860,117.7218061,0.7209002
1584256920,154.5296716,0.0545253
1584256980,156.0081479,0.5848156
1584257040,131.5598307,0.8162107
1584257100,123.1468607,0.0982708
1584257160,134.3361294,0.4332354
1584257220,167.5000139,0.3711273
1584257280,185.9016534,0.6450968
1584257340,112.7537388,0.7993028
1584257400,196.4936277,0.2635639
1584257460,192.8508058,0.4764238
1584257520,159.7825374,0.2638688
1584257580,108.6099402,0.0208478
1584257640,187.9646568,0.1754921
1584257700,159.8386212,0.2369965
1584257760,198.0615628,0.5306063
1584257820,128.9267222,0.3447133
1584257880,116.302392,0.3767164
1584257940,187.1421737,0.3042621
1584258000,117.9097424,0.8962579
1584258060,170.7609527,0.3585256
1584258120,126.0971782,0.3283326
1584258180,118.3770713,0.2358937
1584258240,131.7230911,0.9821273
1584258300,177.8731793,0.3871226
1584258360,170.8447896,0.2338117
1584258420,189.3069097,0.6771139
1584258480,178.1796283,0.7127153
1584258540,182.482055,0.545485
1584258600,190.0524288,0.2073089
1584258660,112.6410129,0.1573143
1584258720,198.0214571,0.3595311
1584258780,171.9956386,0.0249639
1584258840,134.2246788,0.456831
1584258900,198.8703122,0.234561
1584258960,156.2881005,0.5959434
1584259020,169.447641,0.3235091
1584259080,197.394459,0.3761565
1584259140,109.5883263,0.9539588
1584259200,153.9957046,0.9452775
1584259260,198.425359,0.4669724
1584259320,126.1521014,0.3044551
1584259380,173.9961748,0.0264522
1584259440,176.0063141,0.6174759
1584259500,180.3607257,0.5168643
1584259560,198.9637241,0.6266617
1584259620,167.1317507,0.0662692
1584259680,111.9627369,0.2020817
1584259740,103.5637827,0.2736424
1584259800,196.724964,0.6064766
1584259860,111.615521,0.6272762
1584259920,149.7431487,0.1064353
1584259980,187.8297073,0.8288551
1584260040,138.0078234,0.2576577
1584260100,180.4001702,0.0899654
1584260160,180.1098465,0.4542635
1584260220,172.6518526,0.6804021
1584260280,105.8048212,0.8865523
1584260340,173.5929855,0.821993
1584260400,157.7696921,0.8265179
1584260460,183.0527112,0.5841739
1584260520,141.8750334,0.6837548
1584260580,126.358594,0.6293768
1584260640,177.8663123,0.0128128
1584260700,124.4442711,0.3885331
1584260760,130.6918321,0.5293126
1584260820,175.7987423,0.7561106
1584260880,160.1121861,0.3029061
1584260940,196.5993507,0.8848176
1584261000,119.6487406,0.2309181
1584261060,136.0936887,0.8029835
1584261120,108.6805052,0.2881024
1584261180,150.4545353,0.8660134
1584261240,163.6179224,0.7304039
1584261300,149.8199412,0.3001236
1584261360,101.4958378,0.4369047
1584261420,102.2041066,0.5531665
1584261480,149.5472516,0.8848061
1584261540,102.2558352,0.2204833
1584261600,188.9735008,0.3949724
1584261660,172.808167,0.2543398
1584261720,159.0551238,0.168034
1584261780,163.5555884,0.8662883
1584261840,138.6903416,0.8319893
1584261900,195.2396106,0.4355772
1584261960,125.8554958,0.5376805
1584262020,109.0603687,0.436044
1584262080,137.2617589,0.2187426
1584262140,145.0814628,0.794947
1584262200,165.142707,0.8252671
1584262260,128.4708989,0.1662476
1584262320,141.37667,0.0500533
1584262380,119.5707729,0.5763419
1584262440,115.6385028,0.9928674
1584262500,112.6049851,0.2222227
1584262560,196.1446836,0.938135
1584262620,195.4688801,0.7705089
1584262680,152.8632006,0.7274975
1584262740,128.7983303,0.3080128
1584262800,993.8426517,0.9592805
1584262860,984.1015443,0.2741166
1584262920,1127.7536322,0.605546
1584262980,730.532689,0.4076628
1584263040,913.2960881,0.1181308
1584263100,960.3258422,0.785087
1584263160,1171.2521386,0.7439026
1584263220,1044.5647172,0.626499
1584263280,903.0870772,0.4126811
1584263340,852.4002704,0.791547
1584263400,764.7172654,0.8619045
1584263460,739.7362252,0.1201943
1584263520,1043.0136629,0.0998591
1584263580,804.8020447,0.9143468
1584263640,703.6920951,0.4847125
1584263700,889.3811485,0.7719378
1584263760,1122.6120025,0.6828592
1584263820,1183.3305656,0.68192
1584263880,894.1748844,0.0979966
1584263940,702.8975293,0.2700031
1584264000,896.165025,0.7232695
1584264060,1058.113034,0.525727
1584264120,717.4774911,0.2078746
1584264180,1026.8737688,0.2938791
1584264240,1109.3918663,0.2607009
1584264300,740.4253809,0.502475
1584264360,1177.8111288,0.8459528
1584264420,966.1602592,0.2289359
1584264480,901.3956843,0.500224
1584264540,663.775272,0.2651069
1584264600,825.4121863,0.5366514
1584264660,837.6709128,0.9082284
1584264720,930.7522894,0.562715
1584264780,643.5973828,0.4434165
1584264840,761.7233791,0.8987204
1584264900,752.6316202,0.0604448
1584264960,1192.3363897,0.2646599
1584265020,910.9720084,0.8054042
1584265080,1112.5806847,0.1763654
1584265140,1126.1901612,0.384595
1584265200,1099.35691,0.3087303
1584265260,1175.7192907,0.0638232
1584265320,1139.6660821,0.8340568
1584265380,676.2656346,0.1764724
1584265440,1171.436618,0.4457441
1584265500,1136.6974859,0.7821177
1584265560,1063.4457059,0.3575885
1584265620,1111.1062457,0.8806338
1584265680,714.8449313,0.9826318
1584265740,1103.0709567,0.0938324
1584265800,912.5956473,0.6817628
1584265860,745.9732706,0.7235844
1584265920,1051.9797824,0.8582584
1584265980,704.9559828,0.8348164
1584266040,1106.4293388,0.3064448
1584266100,967.7714834,0.1718242
1584266160,1056.9702716,0.3050489
1584266220,1086.201837,0.8015558
1584266280,1149.6297699,0.8699149
1584266340,829.6696797,0.9724406
1584266400,1030.7413826,0.5759594
1584266460,824.6820489,0.3592363
1584266520,1047.304249,0.1693481
1584266580,1167.4417927,0.4592354
1584266640,1133.5327669,0.6730717
1584266700,1064.892069,0.951336
1584266760,992.003426,0.3747453
1584266820,696.5663343,0.3696575
1584266880,982.4746962,0.1180956
1584266940,842.2361512,0.9408101
1584267000,991.4380664,0.1142007
1584267060,1012.7180388,0.0412775
1584267120,1000.8864356,0.8948413
1584267180,811.3700661,0.8337232
1584267240,785.9603521,0.7968098
1584267300,1070.9129096,0.6243948
1584267360,951.2563544,0.1094604
1584267420,1187.0995011,0.2595884
1584267480,995.5127808,0.0415564
1584267540,713.9228141,0.0403532
1584267600,1125.7571237,0.0497934
1584267660,660.5720833,0.0650175
1584267720,932.8707333,0.7748162
1584267780,1041.3458079,0.848633
1584267840,834.861421,0.9934476
1584267900,721.5390009,0.2914725
1584267960,1049.7571825,0.7212575
1584268020,987.5960503,0.4015466
1584268080,978.5896701,0.9345878
1584268140,907.6320104,0.3386064
1584268200,745.5107223,0.4820859
1584268260,1139.0788535,0.1812083
1584268320,600.7729072,0.7248304
1584268380,1073.7891813,0.2693458
1584268440,715.0367657,0.7287308
1584268500,1090.9265829,0.6597382
1584268560,882.5719895,0.3229645
1584268620,1069.1167953,0.5010465
1584268680,787.0832564,0.1136112
1584268740,808.5177736,0.3192783
1584268800,822.3557836,0.4208269
1584268860,1023.2788908,0.34029
1584268920,674.1136644,0.7225846
1584268980,1035.3178231,0.0270494
1584269040,1149.9235311,0.8291629
1584269100,709.0442507,0.2219019
1584269160,690.9270419,0.2644975
1584269220,1114.4781605,0.9883261
